Prop_Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,PropStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,YrSold,SaleCondition,SalePrice
PRO744,80,RL,70,13116,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,6,1963,1999,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,Gd,TA,Av,520,GasA,Ex,Y,SBrkr,1464,0,1,2,0,3,1,TA,6,Min2,1,TA,Attchd,1997,RFn,2,480,TA,TA,Y,302,0,0,0,100,0,,,,0,2009,Normal,176168
PRO1201,20,RL,71,9367,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1970,1970,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,No,864,GasA,Gd,Y,SBrkr,864,0,0,1,0,3,1,TA,5,Typ,0,,Attchd,1972,Unf,1,280,TA,TA,Y,0,0,0,0,0,0,,,Shed,0,2006,Abnorml,113874
PRO867,20,RL,67,10932,Pave,,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Av,1638,GasA,Ex,Y,SBrkr,1646,0,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2007,RFn,3,870,TA,TA,Y,192,80,0,0,0,0,,,,0,2007,Partial,250645
PRO802,30,RM,40,5308,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,7,1916,1990,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,No,1196,GasA,Ex,Y,FuseA,1196,1,0,1,0,2,1,TA,5,Typ,0,,Detchd,1957,Unf,2,440,TA,TA,Y,0,0,0,0,0,0,,,,0,2007,Normal,113414
PRO644,60,RL,80,10969,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,5,5,1969,1969,Mansard,CompShg,WdShing,HdBoard,TA,TA,CBlock,TA,TA,No,780,GasA,Ex,Y,SBrkr,1620,0,0,2,1,4,1,TA,7,Min1,0,,Attchd,1969,Fin,2,462,TA,TA,Y,208,0,0,0,0,0,,GdWo,,0,2007,Normal,157041
PRO999,30,RM,60,10270,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,3,4,1922,1950,Hip,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,TA,Fa,No,1007,GasA,Fa,N,SBrkr,1077,0,0,1,0,3,1,TA,6,Typ,1,Gd,Detchd,1922,Unf,1,210,TA,Fa,P,0,100,48,0,0,0,,,,0,2006,Normal,92135
PRO278,20,RL,140,19234,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,4,5,1951,1951,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,TA,TA,No,864,GasA,Ex,Y,SBrkr,864,0,0,1,0,2,1,TA,4,Typ,0,,Detchd,1951,Unf,2,400,TA,TA,Y,0,0,0,0,0,0,,,,0,2010,Normal,139862
PRO1052,20,RL,103,11475,Pave,,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Av,1316,GasA,Ex,Y,SBrkr,1316,0,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2007,Fin,2,440,TA,TA,Y,0,20,0,0,0,0,,,,0,2007,Partial,204512
PRO323,60,RL,86,11186,Pave,,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1986,1987,Gable,CompShg,Plywood,Plywood,Gd,TA,CBlock,TA,TA,Gd,1502,GasA,Ex,Y,SBrkr,2730,1,0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1987,Fin,2,576,TA,TA,Y,201,96,0,0,0,0,,MnPrv,,0,2007,Normal,304737
PRO491,160,RM,,2952,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,6,1976,1976,Gable,CompShg,CemntBd,CmentBd,TA,TA,PConc,Gd,TA,Mn,264,GasA,TA,Y,SBrkr,1304,0,0,1,1,3,1,TA,4,Typ,1,Gd,BuiltIn,1976,Fin,1,336,TA,TA,Y,141,24,0,0,0,0,,,,0,2008,Normal,117325
PRO917,20,C (all),50,9627,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,2,3,1949,1950,Gable,CompShg,AsbShng,AsbShng,TA,TA,CBlock,TA,TA,Av,480,GasA,TA,N,FuseA,480,1,0,0,0,1,1,TA,4,Typ,0,,Detchd,1958,Unf,1,308,TA,TA,Y,0,0,0,0,0,0,,,,0,2006,Abnorml,35336
PRO725,20,RL,86,13367,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,9,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,Ex,TA,PConc,Ex,TA,No,1698,GasA,Ex,Y,SBrkr,1698,1,0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,2007,Fin,3,768,TA,TA,Y,327,64,0,0,0,0,,,,0,2009,Normal,320232
PRO1168,60,RL,58,11480,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,No,959,GasA,Ex,Y,SBrkr,1671,1,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,2000,Fin,2,472,TA,TA,Y,0,38,0,0,0,0,,,,0,2006,Normal,175353
PRO950,20,RL,78,9712,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1972,2006,Hip,CompShg,Plywood,Plywood,TA,TA,CBlock,TA,TA,No,1161,GasA,TA,Y,SBrkr,1381,1,0,1,1,3,1,Gd,5,Typ,1,TA,Attchd,1972,RFn,2,676,TA,TA,Y,0,0,0,0,0,0,,,,0,2010,Normal,197403
PRO836,20,RL,60,9657,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,7,1950,1995,Gable,CompShg,VinylSd,HdBoard,TA,TA,CBlock,Gd,TA,No,1067,GasA,TA,Y,SBrkr,1067,0,0,2,0,2,1,Gd,4,Min2,0,,Attchd,1996,Unf,2,436,TA,TA,Y,290,0,0,0,0,0,,,,0,2010,Normal,127069
PRO1334,50,RM,60,7595,Pave,,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,6,1938,1995,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,TA,No,803,GasA,Ex,Y,SBrkr,1360,0,0,1,1,2,1,Gd,6,Typ,0,,Detchd,1951,Unf,1,297,TA,TA,Y,0,65,190,0,0,0,,MnPrv,,0,2006,Normal,128428
PRO1095,20,RL,74,6951,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,2000,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,No,936,GasA,Ex,Y,SBrkr,936,1,0,1,0,2,1,TA,4,Typ,0,,Attchd,1956,Fin,1,308,TA,TA,Y,0,0,80,0,160,0,,,,0,2010,Normal,133552
PRO580,50,RM,81,12993,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,5,1954,1954,Gable,CompShg,MetalSd,MetalSd,TA,TA,BrkTil,TA,TA,No,1050,GasA,Ex,N,FuseF,1795,0,0,2,0,4,1,TA,7,Typ,0,,Attchd,1954,Unf,1,352,Fa,TA,Y,0,0,0,0,0,0,,,,0,2008,Normal,134652
PRO1355,60,RL,,10924,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,992,GasA,Ex,Y,SBrkr,1865,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2000,RFn,3,839,TA,TA,Y,0,184,0,0,0,0,,,,0,2008,Normal,238876
PRO1145,190,RL,60,12378,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1.5Fin,4,4,1941,1950,Gable,CompShg,MetalSd,MetalSd,TA,Fa,BrkTil,Gd,TA,No,672,Grav,Fa,N,FuseA,924,1,0,1,0,2,1,Fa,5,Typ,0,,Detchd,1941,Unf,1,280,TA,TA,Y,0,0,0,0,0,0,,MnPrv,,0,2010,Normal,82068
PRO954,60,RL,,12102,Pave,,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,2Story,5,4,1969,1969,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,Av,784,GasA,Ex,Y,SBrkr,1968,0,1,2,1,4,1,TA,7,Min2,1,Po,Attchd,1969,RFn,2,530,TA,TA,Y,305,189,0,0,0,0,,MnPrv,Shed,400,2008,Normal,170113
PRO1041,20,RL,88,14268,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,4,1957,2000,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,TA,No,1134,GasA,Ex,Y,SBrkr,1803,1,0,2,0,3,1,TA,8,Maj1,1,TA,Attchd,1957,RFn,2,484,TA,TA,Y,0,0,0,0,0,0,,GdPrv,,0,2006,Normal,152602
PRO1277,60,RL,,12893,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1972,1972,Gable,CompShg,HdBoard,Plywood,TA,TA,CBlock,TA,Gd,No,723,GasA,TA,Y,SBrkr,1395,0,1,1,1,3,1,TA,6,Typ,1,TA,Attchd,1972,Unf,2,497,TA,TA,Y,294,116,0,0,0,0,,,,0,2009,Normal,163705
PRO1393,85,RL,68,7933,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,Av,864,GasA,TA,Y,SBrkr,900,1,0,1,0,3,1,TA,6,Typ,1,Po,Attchd,1967,RFn,1,288,TA,TA,Y,175,144,0,0,0,0,,MnWw,,0,2006,Normal,121484
PRO790,60,RL,,13407,Pave,,IR1,Low,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,6,8,1966,2007,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,Fa,Gd,832,GasA,Gd,Y,SBrkr,2087,0,0,2,1,5,1,Gd,9,Typ,0,,Attchd,1966,Fin,2,444,TA,TA,Y,133,168,0,0,0,0,,,,0,2007,Normal,185973
PRO1413,90,RL,60,7512,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,4,5,1949,1950,Gable,CompShg,BrkFace,Stone,TA,TA,Slab,,,,0,Wall,Fa,N,FuseF,1040,0,0,2,0,2,2,TA,6,Typ,0,,Detchd,1956,Unf,2,420,TA,TA,Y,0,0,0,0,0,0,,,,0,2009,Normal,93429
PRO1043,120,RL,34,5544,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Av,1306,GasA,Ex,Y,SBrkr,1306,1,0,2,0,1,1,Gd,5,Typ,1,Gd,Attchd,2005,RFn,2,624,TA,TA,Y,170,63,0,0,0,0,,,,0,2009,Normal,200812
PRO310,20,RL,90,13695,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Ex,TA,Gd,1896,GasA,Ex,Y,SBrkr,1944,1,0,2,0,3,1,Ex,8,Typ,3,Ex,Attchd,2003,Fin,3,708,TA,TA,Y,208,175,0,0,0,0,,,,0,2006,Normal,360915
PRO1059,60,RL,96,12227,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Ex,TA,PConc,Ex,TA,Av,1104,GasA,Ex,Y,SBrkr,2184,1,0,2,1,3,1,Ex,10,Typ,1,Gd,Attchd,2008,Fin,3,836,TA,TA,Y,0,102,0,0,0,0,,,,0,2009,Normal,333566
PRO1331,20,RL,85,11158,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,Gd,Av,1588,GasA,Ex,Y,SBrkr,1682,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006,RFn,3,825,TA,TA,Y,144,45,0,0,0,0,,,,0,2007,Normal,230878
PRO282,20,FV,60,8139,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,1262,GasA,Gd,Y,SBrkr,1262,0,0,2,0,2,1,Gd,5,Typ,0,,Attchd,2006,Fin,2,572,TA,TA,Y,0,120,0,0,0,0,,,,0,2006,Partial,184840
PRO995,20,RL,96,12709,Pave,,Reg,Lvl,AllPub,FR2,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2006,2007,Hip,CompShg,CemntBd,CmentBd,Ex,TA,PConc,Ex,TA,Gd,1700,GasA,Ex,Y,SBrkr,1718,1,0,2,0,3,1,Ex,7,Typ,1,Gd,Attchd,2008,Fin,3,786,TA,TA,Y,216,48,0,0,0,0,,,,0,2009,Normal,341507
PRO1099,50,RM,50,7221,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,6,1936,1950,Gable,CompShg,MetalSd,MetalSd,TA,TA,BrkTil,TA,TA,No,672,GasA,TA,Y,SBrkr,1324,0,0,1,0,3,1,TA,6,Typ,0,,Detchd,1936,Unf,1,240,TA,TA,Y,0,0,0,0,0,0,,,,0,2009,Normal,128629
PRO149,20,RL,63,8818,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,No,1080,GasA,Ex,Y,SBrkr,1080,1,0,1,0,3,1,Gd,6,Typ,0,,,,,0,0,,,Y,0,0,0,0,0,0,,,,0,2008,Normal,141160
PRO398,60,RL,69,8949,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,5,5,1962,1962,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,TA,TA,No,864,GasA,TA,Y,SBrkr,1812,0,0,2,0,4,1,TA,8,Typ,1,TA,Attchd,1962,RFn,1,264,TA,TA,Y,0,168,0,0,0,0,,,,0,2007,Normal,174234
PRO569,50,RL,79,13349,Pave,,IR1,Low,AllPub,Inside,Mod,SawyerW,Norm,Norm,1Fam,1.5Fin,8,8,1983,2009,Gable,CompShg,Wd Sdng,Wd Sdng,Gd,TA,CBlock,Gd,TA,Gd,1496,GasA,Ex,Y,SBrkr,2132,1,0,1,1,1,1,Gd,5,Min2,1,Gd,BuiltIn,1983,Fin,2,612,Gd,TA,Y,349,40,0,0,0,0,,,,0,2009,Normal,318514
PRO328,20,RL,80,12517,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,TA,No,1383,GasA,TA,Y,SBrkr,1383,0,0,1,1,3,1,TA,7,Typ,0,,Attchd,1960,RFn,1,292,TA,TA,Y,0,45,0,0,0,0,,,,0,2006,Normal,150251
PRO487,20,RL,79,10647,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1965,1965,Hip,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,No,1073,GasA,TA,Y,SBrkr,1073,1,0,1,1,3,1,TA,6,Typ,0,,Attchd,1965,RFn,2,515,TA,TA,Y,0,0,0,0,0,0,,,,0,2007,Normal,154079
PRO1268,20,RL,89,14535,Pave,,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,Stucco,CmentBd,Ex,TA,PConc,Ex,TA,Gd,2002,GasA,Ex,Y,SBrkr,2018,0,0,2,0,3,1,Ex,10,Typ,1,Gd,Attchd,2009,Fin,3,746,TA,TA,Y,144,76,0,0,0,0,,,,0,2010,Normal,378998
PRO523,50,RM,50,5920,Pave,,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1.5Fin,6,7,1947,1950,Gable,CompShg,CemntBd,CmentBd,TA,Gd,CBlock,TA,TA,No,1004,GasA,Ex,Y,SBrkr,1664,0,0,2,0,3,1,TA,7,Typ,2,Gd,Detchd,1950,Unf,2,420,TA,TA,Y,0,24,36,0,0,0,,,,0,2006,Normal,158530
PRO850,80,RL,80,10420,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,6,7,1976,1994,Hip,CompShg,Plywood,Plywood,Gd,Gd,CBlock,TA,TA,No,528,GasA,Ex,Y,SBrkr,1855,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1976,RFn,2,512,TA,TA,Y,113,100,0,0,0,0,,,,0,2007,Normal,185371
PRO737,90,RL,60,8965,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1950,1950,Gable,CompShg,Stucco,Stone,TA,TA,CBlock,,,,0,GasA,Gd,N,FuseF,1040,0,0,2,0,2,2,TA,6,Typ,0,,Detchd,1949,Unf,2,400,TA,TA,Y,0,0,0,0,0,0,,,,0,2006,Normal,93797
PRO272,20,RL,73,39267,Pave,,IR1,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,7,1954,2005,Flat,Membran,Plywood,Plywood,TA,TA,CBlock,Gd,TA,Gd,1385,GasA,Ex,Y,SBrkr,1363,1,0,1,0,2,1,TA,5,Mod,2,TA,Attchd,1954,Unf,2,439,TA,TA,Y,81,0,0,0,0,0,,,,0,2008,Normal,242859
PRO581,20,RL,,15380,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1960,1987,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,TA,No,1144,GasA,Ex,Y,SBrkr,1429,0,1,1,0,3,1,Gd,7,Typ,2,Gd,Attchd,1960,Unf,2,572,TA,TA,Y,216,110,0,0,0,0,,,,0,2007,Normal,184504
PRO87,60,RL,122,12853,Pave,,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Av,684,GasA,Ex,Y,SBrkr,1560,0,0,2,1,3,1,Gd,6,Typ,1,Gd,BuiltIn,2005,Fin,2,400,TA,TA,Y,100,38,0,0,0,0,,,,0,2009,Normal,176204
PRO165,40,RM,40,5348,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,7,1926,2004,Gable,CompShg,MetalSd,MetalSd,TA,Gd,BrkTil,TA,TA,Mn,1149,GasA,Gd,Y,FuseA,1616,0,0,2,0,3,1,Gd,5,Typ,0,,Detchd,1926,Unf,1,216,TA,TA,Y,0,0,183,0,0,0,,,,0,2007,Normal,152747
PRO1259,80,RL,59,10289,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Gd,856,GasA,Ex,Y,SBrkr,1166,1,0,2,0,2,1,Gd,5,Typ,0,,Attchd,2005,Fin,2,400,TA,TA,Y,212,0,0,0,0,0,,,,0,2008,Normal,192543
PRO1207,20,RH,,8937,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,4,4,1966,1966,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,No,1056,GasA,TA,Y,SBrkr,1056,1,0,1,0,2,1,TA,5,Typ,0,,Detchd,1966,Unf,1,384,TA,TA,Y,0,42,0,0,0,0,,MnPrv,,0,2006,Normal,111780
PRO556,45,RM,58,7488,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,5,6,1922,1950,Gable,CompShg,MetalSd,MetalSd,TA,TA,BrkTil,TA,Fa,No,993,GasA,TA,Y,FuseA,1048,0,0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,1922,Unf,1,280,TA,TA,Y,0,0,116,0,0,0,,,,0,2006,Normal,111002
PRO194,160,RM,24,2660,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,970,GasA,Ex,Y,SBrkr,1709,0,0,2,0,3,1,Gd,7,Maj1,0,,Detchd,2004,Unf,2,380,TA,TA,Y,0,40,0,0,0,0,,,,0,2006,Normal,131249
PRO327,120,RL,32,11486,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1993,1993,Gable,CompShg,BrkFace,BrkFace,Gd,TA,PConc,Gd,TA,Gd,1719,GasA,Ex,Y,SBrkr,1719,2,0,1,1,1,1,Gd,6,Typ,2,Gd,Attchd,1993,Fin,2,473,TA,TA,Y,122,30,0,0,0,0,,,,0,2008,Normal,326661
PRO344,120,RL,63,9540,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,Ex,TA,PConc,Ex,TA,No,1684,GasA,Ex,Y,SBrkr,1684,0,0,2,0,2,1,Ex,6,Typ,1,Ex,Attchd,2005,RFn,2,564,TA,TA,Y,495,72,0,0,0,0,,,,0,2008,Normal,263575
PRO109,50,RM,85,8525,Pave,,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,7,1919,2005,Gable,CompShg,CemntBd,CmentBd,TA,TA,CBlock,TA,TA,No,793,GasW,TA,N,FuseF,1517,0,0,2,0,3,1,Fa,7,Typ,0,,,,,0,0,,,N,0,0,144,0,0,0,,,,0,2007,Normal,113178
PRO156,50,RL,60,10410,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,6,5,1924,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,TA,TA,No,572,Grav,Fa,N,FuseF,1096,0,0,1,0,2,1,TA,5,Typ,0,,,,,0,0,,,N,0,8,128,0,0,0,,,,0,2008,Normal,81915
PRO531,80,RL,85,10333,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,SLvl,6,5,1988,1989,Gable,CompShg,HdBoard,HdBoard,Gd,TA,CBlock,Gd,TA,Av,1461,GasA,Ex,Y,SBrkr,1509,1,0,2,0,3,1,Gd,5,Typ,1,Fa,Attchd,1988,RFn,2,600,TA,TA,Y,224,0,0,0,0,0,,,,0,2008,Abnorml,173981
PRO1397,20,RL,,58231,Pave,,IR1,Bnk,AllPub,Inside,Sev,Timber,Norm,Norm,1Fam,1Story,5,5,1948,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,TA,Av,747,GasA,TA,Y,SBrkr,1687,1,0,1,0,3,1,TA,7,Min1,2,TA,Detchd,1966,Unf,2,572,TA,TA,N,0,0,50,0,0,0,,,,0,2010,Normal,164548
PRO376,30,RL,,10274,Pave,,IR1,Low,AllPub,Inside,Sev,Edwards,Norm,Norm,1Fam,1Story,1,1,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,Fa,Fa,BrkTil,Fa,Po,Gd,635,GasA,Gd,N,FuseA,904,1,0,0,1,1,1,Fa,4,Maj1,0,,,,,0,0,,,Y,0,0,0,0,0,0,,,,0,2009,Normal,64746
PRO667,60,RL,,19697,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1965,1979,Flat,Tar&Grv,Plywood,Plywood,TA,Gd,CBlock,Gd,TA,No,1021,GasA,TA,Y,SBrkr,2380,0,0,2,1,3,1,TA,7,Sev,1,Po,CarPort,1965,Unf,2,596,TA,TA,Y,0,265,0,0,0,0,,,,0,2007,Abnorml,130120
PRO695,50,RM,51,6907,Pave,,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1936,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,Fa,BrkTil,TA,TA,No,927,GasA,TA,Y,SBrkr,1539,0,0,1,1,3,1,TA,5,Typ,0,,Detchd,1995,Unf,2,576,TA,TA,Y,112,0,0,0,0,0,,MnPrv,,0,2009,Normal,143275
PRO481,20,RL,98,16283,Pave,,IR1,Lvl,AllPub,FR2,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Ex,TA,Gd,1833,GasA,Ex,Y,SBrkr,1850,1,0,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,2004,Fin,3,772,TA,TA,Y,519,112,0,0,0,0,,,,0,2006,Normal,324642
PRO1301,60,RL,,10957,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,978,GasA,Ex,Y,SBrkr,1983,0,0,2,1,3,1,Gd,9,Typ,1,TA,Attchd,1999,Fin,2,490,TA,TA,Y,0,0,0,0,0,0,,,,0,2009,Normal,222457
PRO705,20,RL,70,8328,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Av,1473,GasA,Ex,Y,SBrkr,1484,1,0,2,0,3,1,Gd,7,Typ,0,,Attchd,2004,RFn,2,606,TA,TA,Y,0,35,0,144,0,0,,,,0,2010,Normal,213174
